Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
181.61604785775626,714678.8411756204,1425.9257055747798,-0.20846603770638708,0.0015051288822385352,0.0012941167586532692,-2.032707199102184e-07,-9.66226579266938e-10,664.3949310923651,4568462.49425803,23589.0456553405,0.08972788811745212,0.0004265123399910487,22565.868246499387,7.38736096605706,-14.253369651263009,1.0406757059918128,-3193.1627226185146,0.14087245916010308,0.00020374378470934318,-4.806121439500561,2632.1863161571796
413.7895890577627,462854.9076415288,992.7204733329914,-0.06355902179342458,0.001740987289913187,-0.00014799118615505783,-2.942197636435389e-07,-1.3845579191705139e-09,574.3867320535488,6250873.689301184,47061.61065314501,0.09706901912719114,0.0004567935120140187,45823.754653771735,33.90693407233358,74.23422213415924,1.0819424532877755,-1387.9642008548633,0.03190917972647337,5.1346054650625245e-05,-2.416428032542831,2667.788770736646
386.30959771924176,437672.5142957728,949.934402277119,-0.053794017975198755,0.001784869219103634,-2.962480015339717e-05,-2.9058981700551517e-07,-1.4626468406787702e-09,560.2651383624636,4497783.84374016,27338.499003358134,0.09121527913013153,0.0004591204923013078,26495.14078418608,27.982370210238948,38.446338233705355,1.0724350893051733,-976.990111915351,0.03832538420611567,6.378549085347093e-05,-1.7437995781263247,2844.192518949074
201.06448773371054,387307.72758127644,868.335776572357,-0.09283639901838303,0.0019228246426175738,0.0007853116355832762,-4.1867088293339076e-07,-1.7090409325025122e-09,520.0682255864388,1951863.0856101098,3838.052892362741,0.11323831532316253,0.00046224594043646694,3329.2984679093147,10.537305999838079,-31.7228998311869,1.0524075937954478,-364.23473821693295,0.09987444549979088,0.00018247782143245348,-0.7003595303408798,11101.36801242547
272.06633195135515,483840.2354360204,1039.0589951383922,-0.08537300259569636,0.0017506716056568076,0.00038613620145233857,-2.7298833535222304e-07,-1.3832215853158135e-09,571.209355751689,3609653.1344480477,11473.69681971891,0.08907066902805397,0.00045131771604512127,10771.749811181306,14.394230718839312,-9.173491736713217,1.0529070635664428,-797.1038566654363,0.07314785236757305,0.00012162314470654629,-1.395467088623713,3205.500391855855
146.81496230921675,588766.8744085659,1235.3348965842106,-0.2346745450048497,0.0016496789827786672,0.002019193470333807,-2.8455958409042387e-07,-1.2137016531119384e-09,606.1785416673199,3066247.3013667148,16766.266007679504,0.10456210905399842,0.0004459776149074693,15916.44481305274,5.97394218391543,-33.84307451206862,1.0406902817666046,-2806.5665002285964,0.17420494703959746,0.0002761457898304328,-4.629933769197794,2589.8926499909826
34.55874138461412,395701.85869973764,940.4842400274104,-1.2226400560485515,0.0019977350129451697,0.04215103660267425,-6.678184692564502e-07,-1.9996845293121906e-09,500.56688876156085,730931.3228630654,18038.097239680985,0.16733341071115537,0.0005010553736387373,17345.97969775135,1.1308867558740205,-110.08571483086665,1.032723609441908,-15950.400998144156,0.9131980758265704,0.0017665208320537756,-31.864674544508166,2121.6146078096526
307.2782136702681,592963.9399674672,1218.6325455919127,-0.10105975308159004,0.0016055635793554386,0.0002419121796410138,-2.251874345278592e-07,-1.1295749884559836e-09,622.8342576140491,5943116.774042818,26386.23579140276,0.08735527537593826,0.00043818756753115893,25289.507428117417,17.42401958092472,19.35818489031469,1.0567043767041095,-1514.359856452962,0.06064641811244042,9.214656651976907e-05,-2.4314010315588055,2760.2201897768355
315.7748012387456,601358.071085271,1231.203888554352,-0.10104487047734441,0.0015942557905507329,0.0002044358524355057,-2.2300521377665646e-07,-1.1111108931981505e-09,627.251916491112,6319914.59400415,29288.651141050763,0.08774027891759856,0.0004371609884207678,28125.44985780014,18.35264247099154,25.68747423779249,1.058119401545014,-1595.8819656267397,0.057654880119715354,8.686791523730914e-05,-2.5442440647359152,2741.0783610201634
12.031388481301063,366322.3997867672,928.4350781460128,-3.9587850249455236,0.0020761864068236362,0.35298455673331924,-7.971459887047936e-07,-2.230074061532817e-09,481.6523201931097,276011.4352173749,22048.611459894782,0.1849290669327214,0.0005173525567885078,21377.34205268751,0.352047511996303,-129.9604028464411,1.0292607551109705,-62629.64716002969,2.9236416109703374,0.005897460814452337,-130.0308220978142,2005.418514485761
5.573030076526834,689496.4478222097,1546.9977497066832,-9.04380959092152,0.0015747498804291077,1.6482452843721058,-3.0212806739362335e-07,-1.1036448313424045e-09,635.0214801905604,178370.32342111933,32290.13446061958,0.12183383212014101,0.00044504729488389715,31537.985904377463,0.13096757921530977,-83.97590454324434,1.023500246260456,-246550.5940789729,7.814913067743498,0.01202396722810483,-388.2555185455882,2303.157980198812
571.5839157177279,378913.59646347456,830.9440534427787,-0.12124762132453303,0.0018070283987399434,-0.0010857557572106988,-4.270243623621167e-07,-1.5331516720457008e-09,553.3947339717012,21921398.04535236,284615.7151958042,0.130774388257319,0.0004695211554404027,278187.45469293656,95.8043477990269,419.59794110947485,1.1676120428943964,-2970.8016570694203,0.012187464031838605,1.8861653361814312e-05,-5.368322961348126,2410.2381088958573
202.87232113126717,752452.4312057393,1477.7848578507865,-0.1915418513716661,0.0014656855340694414,0.0010023175164562339,-1.8560165763924584e-07,-9.050554956794334e-10,682.274592165431,5378590.440161715,26675.046481315352,0.0863973153364321,0.00042130208346077033,25559.91259630464,8.533046914323847,-4.693996285157973,1.0420611686539665,-3126.086935785829,0.12212064214773379,0.00017176578879568734,-4.581860400024756,2659.204715806304
97.4626714328071,555190.3498899536,1193.6055429952655,-0.3804704286419762,0.0017079224117433004,0.004923249435460451,-3.4782217425456257e-07,-1.3333213748850512e-09,585.5066911261418,2116066.8954532635,17271.314764691655,0.11923973182143481,0.00045708668089896725,16472.372176654455,3.5864336597074864,-53.755867317566846,1.036798023355845,-4815.735185270462,0.28908886145140833,0.0004762174833822524,-8.224902051944197,2432.012119250543
